Duty Period #,Flights
11192,"['CC3621', 'CC1918', 'CC1011', 'CC2806']"
11193,"['CC1110', 'CC2032', 'CC1011']"
11194,"['CC2745', 'CC3434', 'CC1701']"
11195,"['CC3621', 'CC2277', 'CC1551', 'CC2066', 'CC1874']"
11196,"['CC1210', 'CC2032', 'CC1011', 'CC2066', 'CC1874']"
11197,"['CC3840', 'CC2654', 'CC3434']"
11198,"['CC3621', 'CC2538', 'CC1551', 'CC2806', 'CC3568']"
11199,"['CC3897', 'CC2002', 'CC1301', 'CC2875']"
11200,"['CC3621', 'CC2361', 'CC1031', 'CC2146', 'CC1125']"
11201,"['CC3897', 'CC2654', 'CC3718']"
11202,"['CC2745', 'CC3778', 'CC2697', 'CC3597', 'CC2875']"
11203,"['CC1110', 'CC3293', 'CC4974', 'CC2146', 'CC1490']"
11204,"['CC1210', 'CC1918', 'CC1435', 'CC2697']"
11205,"['CC3621', 'CC2277', 'CC1247', 'CC2627']"
11206,"['CC2538', 'CC1247', 'CC2697', 'CC3568']"
11207,"['CC1152', 'CC2332', 'CC1582', 'CC2594']"
11208,"['CC1210', 'CC2654', 'CC3434', 'CC1701']"
11209,"['CC3621', 'CC2032', 'CC1011', 'CC2066', 'CC1701']"
11210,"['CC1638', 'CC2579', 'CC3404', 'CC1814']"
11211,"['CC2724', 'CC3434', 'CC1701']"
11212,"['CC1210', 'CC2175', 'CC1463', 'CC2443', 'CC1874']"
11213,"['CC2097', 'CC1198', 'CC2697']"
11214,"['CC1110', 'CC2538', 'CC1301', 'CC3191']"
11215,"['CC3621', 'CC2302', 'CC1490']"
11216,"['CC3897', 'CC1918', 'CC1301', 'CC2806']"
11217,"['CC2097', 'CC1435', 'CC2443', 'CC1347']"
11218,"['CC1463', 'CC2773', 'CC3568']"
11219,"['CC3677', 'CC2894', 'CC4047']"
11220,"['CC3840', 'CC2654', 'CC3434', 'CC1527']"
11221,"['CC4920', 'CC2302', 'CC1582']"
11222,"['CC1152', 'CC1940', 'CC1582', 'CC3191']"
11223,"['CC2410', 'CC1284', 'CC2579', 'CC3597', 'CC3191']"
11224,"['CC1394', 'CC2146', 'CC1814']"
11225,"['CC3677', 'CC2806', 'CC3718']"
11226,"['CC2361', 'CC1551', 'CC2697', 'CC3597', 'CC2594']"
11227,"['CC1069', 'CC2002', 'CC1394', 'CC2146', 'CC1125']"
11228,"['CC1152', 'CC2697', 'CC3597', 'CC3056']"
11229,"['CC4829', 'CC3313']"
11230,"['CC4829', 'CC2332', 'CC1394', 'CC2146']"
11231,"['CC3897', 'CC1918', 'CC1435', 'CC2806', 'CC3540']"
11232,"['CC1110', 'CC2398', 'CC1551', 'CC2443', 'CC1347']"
11233,"['CC2097', 'CC1284', 'CC2579', 'CC3597']"
11234,"['CC3897', 'CC1918', 'CC1011', 'CC2806', 'CC3540']"
11235,"['CC1210', 'CC1918', 'CC1247', 'CC2066', 'CC1125']"
11236,"['CC1110', 'CC2124', 'CC1582']"
11237,"['CC2124', 'CC1301', 'CC2204', 'CC1874']"
11238,"['CC1152', 'CC2361', 'CC1247', 'CC2697', 'CC3597']"
11239,"['CC4829', 'CC1940', 'CC1301', 'CC2204', 'CC1814']"
11240,"['CC3897', 'CC2361', 'CC1551', 'CC2066', 'CC1527']"
11241,"['CC4694', 'CC1011', 'CC2066', 'CC1125']"
11242,"['CC2486', 'CC1582', 'CC2627']"
11243,"['CC2410', 'CC1284', 'CC2124', 'CC1394', 'CC3056']"
11244,"['CC1284', 'CC2486', 'CC1762', 'CC3718']"
11245,"['CC3621', 'CC2277', 'CC1394', 'CC2146', 'CC1814']"
11246,"['CC4920', 'CC2002', 'CC1394', 'CC3191']"
11247,"['CC4126', 'CC4483']"
11248,"['CC3897', 'CC1918', 'CC1198', 'CC2773', 'CC3718']"
11249,"['CC1110', 'CC2538', 'CC1031', 'CC2953']"
11250,"['CC3840', 'CC2486', 'CC1031']"
11251,"['CC4920', 'CC1940', 'CC1582', 'CC3056']"
11252,"['CC2745', 'CC3778', 'CC2654', 'CC3644']"
11253,"['CC1674', 'CC3741', 'CC2724', 'CC3434', 'CC1125']"
11254,"['CC2097', 'CC1733', 'CC3509', 'CC1347', 'CC2875']"
11255,"['CC1210', 'CC2175', 'CC1198', 'CC2066', 'CC1814']"
11256,"['CC2204', 'CC1874']"
11257,"['CC4829', 'CC2332', 'CC1394', 'CC2953']"
11258,"['CC1284', 'CC2500', 'CC1347', 'CC2594']"
11259,"['CC1210', 'CC1940', 'CC1582', 'CC3056']"
11260,"['CC1918', 'CC1435', 'CC2654', 'CC3473', 'CC1701']"
11261,"['CC1210', 'CC2302', 'CC1601', 'CC2146', 'CC1527']"
11262,"['CC1152', 'CC2277', 'CC1394', 'CC2146', 'CC1814']"
11263,"['CC2002', 'CC1394', 'CC2204', 'CC1874']"
11264,"['CC3597', 'CC3056']"
11265,"['CC1210', 'CC1918', 'CC1198', 'CC1975']"
11266,"['CC3897', 'CC1940', 'CC1031', 'CC2146', 'CC1814']"
11267,"['CC1152', 'CC2398', 'CC1198', 'CC2443', 'CC1125']"
11268,"['CC1110', 'CC2277', 'CC1198', 'CC2246']"
11269,"['CC1210', 'CC2724', 'CC3404', 'CC1347']"
11270,"['CC1110', 'CC2361', 'CC1394', 'CC2953']"
11271,"['CC1918', 'CC1551', 'CC3149']"
11272,"['CC2097', 'CC1463', 'CC2697', 'CC3644', 'CC2875']"
11273,"['CC2849', 'CC3809']"
11274,"['CC3897', 'CC2032', 'CC1198', 'CC2146', 'CC1125']"
11275,"['CC3677', 'CC2332', 'CC1031', 'CC2594']"
11276,"['CC3677', 'CC2032', 'CC1301', 'CC2204', 'CC1527']"
11277,"['CC2032', 'CC1394', 'CC2146', 'CC1527']"
11278,"['CC4920', 'CC2124', 'CC1394', 'CC2146', 'CC1814']"
11279,"['CC3897', 'CC2361', 'CC1551', 'CC2246', 'CC1347']"
11280,"['CC3897', 'CC3293', 'CC4949', 'CC3056']"
11281,"['CC2745', 'CC3778', 'CC2246', 'CC1814']"
11282,"['CC2277', 'CC1799', 'CC4731', 'CC1490']"
11283,"['CC1373', 'CC2443', 'CC1347', 'CC2594']"
11284,"['CC3677', 'CC2332', 'CC1394', 'CC2204', 'CC1125']"
11285,"['CC1373', 'CC2849', 'CC4047', 'CC4314']"
11286,"['CC1638', 'CC2066']"
11287,"['CC3621', 'CC1918', 'CC1247', 'CC3056']"
11288,"['CC1674', 'CC3778', 'CC2654', 'CC3434', 'CC1874']"
11289,"['CC1638', 'CC2032', 'CC1394', 'CC2594']"
11290,"['CC1210', 'CC2277', 'CC1011', 'CC2246', 'CC1125']"
11291,"['CC2175', 'CC1463', 'CC2500', 'CC1582', 'CC3056']"
11292,"['CC3621', 'CC2361', 'CC1551', 'CC3149', 'CC4679']"
11293,"['CC1152', 'CC2538', 'CC1551', 'CC2443', 'CC1125']"
11294,"['CC4920', 'CC2724', 'CC3540']"
11295,"['CC2097', 'CC1011', 'CC2246', 'CC1347', 'CC2594']"
11296,"['CC1210', 'CC2032', 'CC1551', 'CC2246', 'CC1125']"
11297,"['CC3621', 'CC2894', 'CC3977', 'CC4519']"
11298,"['CC2097', 'CC1601', 'CC1975']"
11299,"['CC1069', 'CC2332', 'CC1601', 'CC2146', 'CC1814']"
11300,"['CC4694', 'CC1551', 'CC2246', 'CC1125']"
11301,"['CC3343', 'CC5181', 'CC2443']"
11302,"['CC1069', 'CC2486', 'CC1394', 'CC2146']"
11303,"['CC3621', 'CC2894', 'CC4009']"
11304,"['CC3677', 'CC2925', 'CC3977', 'CC4571']"
11305,"['CC2745', 'CC3778', 'CC2124', 'CC1301', 'CC3191']"
11306,"['CC1210', 'CC2032', 'CC1601', 'CC2875']"
11307,"['CC1152', 'CC2398', 'CC1031', 'CC2627']"
11308,"['CC4200', 'CC5095', 'CC4282']"
11309,"['CC4439', 'CC3919', 'CC4483', 'CC3960', 'CC4519']"
11310,"['CC3897', 'CC1918', 'CC1301', 'CC2146', 'CC1527']"
11311,"['CC2538', 'CC1198', 'CC2697', 'CC3644', 'CC2875']"
11312,"['CC1152', 'CC2277', 'CC1011', 'CC2066', 'CC1490']"
11313,"['CC1069', 'CC1940', 'CC1394']"
11314,"['CC3897', 'CC2361', 'CC1247', 'CC2773']"
11315,"['CC3897', 'CC2398', 'CC1551', 'CC2146', 'CC1527']"
11316,"['CC1110', 'CC2302', 'CC1347', 'CC2594']"
11317,"['CC1638', 'CC1940', 'CC1582', 'CC3191']"
11318,"['CC2398', 'CC1198', 'CC2066', 'CC1347', 'CC2875']"
11319,"['CC1110', 'CC2894', 'CC4047', 'CC4282']"
11320,"['CC1152', 'CC3191']"
11321,"['CC1110', 'CC2849', 'CC3809']"
11322,"['CC3677', 'CC2146', 'CC1490']"
11323,"['CC1674', 'CC3741', 'CC2124', 'CC1394', 'CC2875']"
11324,"['CC1210', 'CC2361', 'CC1198', 'CC2066', 'CC1874']"
11325,"['CC2097', 'CC1435', 'CC2443', 'CC1125']"
11326,"['CC2500', 'CC1582', 'CC2594']"
11327,"['CC1210', 'CC2486', 'CC1582', 'CC2594']"
11328,"['CC3621', 'CC2032', 'CC1247', 'CC2806', 'CC3540']"
11329,"['CC1152', 'CC2361', 'CC1011', 'CC2204', 'CC1125']"
11330,"['CC1674', 'CC3741', 'CC2724', 'CC3473', 'CC1125']"
11331,"['CC1110', 'CC2724', 'CC3404']"
11332,"['CC1638', 'CC2277', 'CC1011', 'CC2204']"
11333,"['CC1210', 'CC2175', 'CC1435']"
11334,"['CC3621', 'CC1918', 'CC1874']"
11335,"['CC4920', 'CC2002', 'CC1394', 'CC2594']"
11336,"['CC1069', 'CC1940', 'CC1394', 'CC2953']"
11337,"['CC1210', 'CC2032', 'CC1551', 'CC2697', 'CC3644']"
11338,"['CC3621', 'CC2361', 'CC1762']"
11339,"['CC1284', 'CC2066', 'CC1874']"
11340,"['CC3897', 'CC1940', 'CC1582', 'CC3056']"
11341,"['CC1110', 'CC2277', 'CC1198', 'CC2146', 'CC1527']"
11342,"['CC3621', 'CC1918', 'CC1551', 'CC2875']"
11343,"['CC1210', 'CC2175', 'CC1373', 'CC2443', 'CC1347']"
11344,"['CC2745', 'CC3778', 'CC2724', 'CC3434', 'CC1814']"
11345,"['CC1210', 'CC2538', 'CC1198', 'CC2066', 'CC1347']"
11346,"['CC3509', 'CC1701']"
11347,"['CC3778', 'CC2002', 'CC1031', 'CC2875']"
11348,"['CC1110', 'CC2398', 'CC1011', 'CC2806', 'CC3568']"
11349,"['CC3621', 'CC2724', 'CC3473', 'CC1814']"
11350,"['CC3897', 'CC1940', 'CC1394']"
11351,"['CC1674', 'CC3741', 'CC2654', 'CC3404', 'CC1874']"
11352,"['CC3897', 'CC2277', 'CC1394']"
11353,"['CC2745', 'CC3741', 'CC2806']"
11354,"['CC1069', 'CC2486', 'CC1301', 'CC2146', 'CC1125']"
11355,"['CC2654', 'CC3404']"
11356,"['CC3677', 'CC2486', 'CC1031', 'CC2627']"
11357,"['CC2175', 'CC1551', 'CC3191']"
11358,"['CC1210', 'CC2361', 'CC1799', 'CC4731', 'CC1814']"
11359,"['CC2443', 'CC1874']"
11360,"['CC1152', 'CC2032', 'CC1011', 'CC2246', 'CC1347']"
11361,"['CC1210', 'CC3343', 'CC5181', 'CC2627']"
11362,"['CC2175', 'CC1435', 'CC2302', 'CC1490']"
11363,"['CC3621', 'CC2398', 'CC1799', 'CC4731', 'CC1527']"
11364,"['CC1011', 'CC2204', 'CC1814']"
11365,"['CC1152', 'CC2302', 'CC1601', 'CC3056']"
11366,"['CC4078', 'CC4344', 'CC2594']"
11367,"['CC1110', 'CC2538', 'CC1551', 'CC2246']"
11368,"['CC2361', 'CC1198', 'CC2204', 'CC1125']"
11369,"['CC3293', 'CC5070', 'CC3960', 'CC4519']"
11370,"['CC3621', 'CC2579', 'CC3404', 'CC1527']"
11371,"['CC2032', 'CC1301', 'CC2953']"
11372,"['CC1284', 'CC2724', 'CC3473', 'CC1814']"
11373,"['CC2410', 'CC1463', 'CC2697', 'CC3644', 'CC2875']"
11374,"['CC2745', 'CC3741', 'CC2654', 'CC3644', 'CC3056']"
11375,"['CC2538', 'CC1582', 'CC3191']"
11376,"['CC3897', 'CC2277', 'CC1011', 'CC2443', 'CC1701']"
11377,"['CC1918', 'CC1247', 'CC2246', 'CC1814']"
11378,"['CC2277', 'CC1551', 'CC2773', 'CC3540']"
11379,"['CC3778', 'CC2002', 'CC1601']"
11380,"['CC4375', 'CC4009']"
11381,"['CC1110', 'CC2277', 'CC1011', 'CC2443', 'CC1527']"
11382,"['CC3897', 'CC2500', 'CC1347', 'CC2875']"
11383,"['CC2410', 'CC1284', 'CC2002', 'CC1394', 'CC3056']"
11384,"['CC1210', 'CC2486', 'CC1601', 'CC3056']"
11385,"['CC1110', 'CC2032', 'CC1125']"
11386,"['CC1069', 'CC2486', 'CC1762', 'CC3718']"
11387,"['CC2032', 'CC1551', 'CC2246', 'CC1347', 'CC2875']"
11388,"['CC1674', 'CC3741', 'CC2579', 'CC3404', 'CC1347']"
11389,"['CC4694', 'CC1551', 'CC2146', 'CC1814']"
11390,"['CC1152', 'CC2277', 'CC1247', 'CC3149']"
11391,"['CC3741', 'CC2724', 'CC3404', 'CC1347', 'CC2594']"
11392,"['CC1152', 'CC2398', 'CC1198', 'CC2246', 'CC1874']"
11393,"['CC1069', 'CC1940', 'CC1394', 'CC2204', 'CC1814']"
11394,"['CC2097', 'CC1069', 'CC2486', 'CC1601', 'CC3191']"
11395,"['CC1373', 'CC2443', 'CC1874']"
11396,"['CC2410', 'CC1373', 'CC2246', 'CC1347']"
11397,"['CC1110', 'CC2361', 'CC1551', 'CC2806', 'CC3718']"
11398,"['CC2097', 'CC1284', 'CC2302', 'CC1031']"
11399,"['CC3509', 'CC1031', 'CC3191']"
11400,"['CC1152', 'CC2361', 'CC1011', 'CC2204', 'CC1814']"
11401,"['CC3677', 'CC2277', 'CC1551', 'CC2773']"
11402,"['CC3897', 'CC1918', 'CC1435', 'CC2204', 'CC1874']"
11403,"['CC1210', 'CC2398', 'CC1799']"
11404,"['CC1069', 'CC1940', 'CC1394', 'CC2146', 'CC1814']"
11405,"['CC1198', 'CC2443', 'CC1347']"
11406,"['CC2175', 'CC1198', 'CC2066', 'CC1347', 'CC2875']"
11407,"['CC1284', 'CC2806', 'CC3568']"
11408,"['CC1069', 'CC2002', 'CC1031', 'CC2627']"
11409,"['CC3621', 'CC2724', 'CC3473', 'CC1762', 'CC3718']"
11410,"['CC2398', 'CC1582', 'CC2875']"
11411,"['CC1733', 'CC3509', 'CC1031', 'CC2146', 'CC1490']"
11412,"['CC3621', 'CC2332', 'CC1301', 'CC2806', 'CC3718']"
11413,"['CC1069', 'CC2724', 'CC3404', 'CC1814']"
11414,"['CC4829', 'CC1940', 'CC1582', 'CC3191']"
11415,"['CC1110', 'CC2032', 'CC1247', 'CC2443']"
11416,"['CC1210', 'CC2398', 'CC1762']"
11417,"['CC3621', 'CC2953']"
11418,"['CC3741', 'CC2002', 'CC1031', 'CC2146', 'CC1125']"
11419,"['CC1210', 'CC1918', 'CC1435', 'CC2806', 'CC3540']"
11420,"['CC3840', 'CC2002', 'CC1601', 'CC2146']"
11421,"['CC1940', 'CC1601', 'CC2594']"
11422,"['CC3778', 'CC2302', 'CC1701']"
11423,"['CC2097', 'CC1284', 'CC2579', 'CC3597', 'CC3191']"
11424,"['CC3621', 'CC2277', 'CC1011', 'CC3191']"
11425,"['CC1638', 'CC2724', 'CC3473', 'CC1347', 'CC2875']"
11426,"['CC1110', 'CC2361', 'CC1301', 'CC2146']"
11427,"['CC3621', 'CC2538', 'CC1394', 'CC2146']"
11428,"['CC1638', 'CC2486', 'CC1301', 'CC2146', 'CC1814']"
11429,"['CC1152', 'CC2302', 'CC1582', 'CC2875']"
11430,"['CC3621', 'CC2361', 'CC1031', 'CC2146']"
11431,"['CC2745', 'CC3741', 'CC2002', 'CC1394', 'CC2875']"
11432,"['CC3677', 'CC2246', 'CC1814']"
11433,"['CC3897', 'CC2486', 'CC1762']"
11434,"['CC1210', 'CC2277', 'CC1031', 'CC3056']"
11435,"['CC2410', 'CC1011', 'CC2246', 'CC1347', 'CC2875']"
11436,"['CC2538', 'CC1799', 'CC4781', 'CC2594']"
11437,"['CC3509', 'CC1762']"
11438,"['CC2332', 'CC1394', 'CC2953']"
11439,"['CC1110', 'CC3191']"
11440,"['CC3897', 'CC2002', 'CC1582', 'CC2594']"
11441,"['CC3677', 'CC1940', 'CC1394', 'CC2594']"
11442,"['CC2410', 'CC1601', 'CC3191']"
11443,"['CC3621', 'CC2361', 'CC1198', 'CC2806', 'CC3718']"
11444,"['CC1152', 'CC3293', 'CC4974']"
11445,"['CC4829', 'CC2002', 'CC1394', 'CC2875']"
11446,"['CC1638', 'CC2002', 'CC1031', 'CC2594']"
11447,"['CC1110', 'CC1940', 'CC1601', 'CC2146', 'CC1490']"
11448,"['CC4439', 'CC3852']"
11449,"['CC2361', 'CC1301', 'CC2806', 'CC3718']"
11450,"['CC3840', 'CC3018', 'CC4344', 'CC3191']"
11451,"['CC3404', 'CC1125']"
11452,"['CC1210', 'CC2246', 'CC1490']"
11453,"['CC3897', 'CC2398', 'CC1247', 'CC2146', 'CC1527']"
11454,"['CC4106', 'CC4483']"
11455,"['CC2361', 'CC1247', 'CC2806', 'CC3540']"
11456,"['CC2361', 'CC1247', 'CC2066']"
11457,"['CC1210', 'CC2175', 'CC1463', 'CC2246', 'CC1125']"
11458,"['CC1210', 'CC1918', 'CC1814']"
11459,"['CC2175', 'CC1435', 'CC2654', 'CC3718']"
11460,"['CC2175', 'CC1011', 'CC2806']"
11461,"['CC2277', 'CC1031', 'CC3191']"
11462,"['CC4843', 'CC2146']"
11463,"['CC3778', 'CC2579', 'CC3434', 'CC1701']"
11464,"['CC3897', 'CC2361', 'CC1011', 'CC3149']"
11465,"['CC2745', 'CC3778', 'CC2124', 'CC1601', 'CC3191']"
11466,"['CC3677', 'CC2332', 'CC1301', 'CC2146', 'CC1527']"
11467,"['CC3741', 'CC2204', 'CC1874']"
11468,"['CC1152', 'CC2579', 'CC3404', 'CC1814']"
11469,"['CC2410', 'CC1394', 'CC2627']"
11470,"['CC3897', 'CC2538', 'CC1301', 'CC2806', 'CC3540']"
11471,"['CC2097', 'CC1463', 'CC2500', 'CC1125']"
11472,"['CC3897', 'CC1918', 'CC1463', 'CC2066', 'CC1347']"
11473,"['CC2410', 'CC1247', 'CC2246', 'CC1490']"
11474,"['CC2361', 'CC1198', 'CC2204', 'CC1527']"
11475,"['CC3840', 'CC2773', 'CC3568']"
11476,"['CC3677', 'CC2277', 'CC1247', 'CC2806']"
11477,"['CC1210', 'CC2032', 'CC1247', 'CC2773', 'CC3540']"
11478,"['CC3677', 'CC2032', 'CC1551', 'CC2443', 'CC1701']"
11479,"['CC1110', 'CC2124', 'CC1301', 'CC2875']"
11480,"['CC3621', 'CC2361', 'CC1301', 'CC2806', 'CC3718']"
11481,"['CC2745', 'CC3778']"
11482,"['CC1152', 'CC2486', 'CC1762', 'CC3540']"
11483,"['CC3621', 'CC2361', 'CC1551', 'CC2443', 'CC1527']"
11484,"['CC3897', 'CC1918', 'CC1435', 'CC2146', 'CC1125']"
11485,"['CC3621', 'CC1918', 'CC1435', 'CC2443', 'CC1874']"
11486,"['CC3897', 'CC1918', 'CC1463', 'CC2302', 'CC1874']"
11487,"['CC2538', 'CC1551', 'CC2443', 'CC1347', 'CC2875']"
11488,"['CC2410', 'CC1247', 'CC2773', 'CC3718']"
11489,"['CC1918', 'CC1463', 'CC2204', 'CC1490']"
11490,"['CC2175', 'CC1198', 'CC2246', 'CC1874']"
11491,"['CC3677', 'CC2277', 'CC1011', 'CC2066', 'CC1527']"
11492,"['CC1638', 'CC1940', 'CC1031', 'CC2146', 'CC1490']"
11493,"['CC2410', 'CC1463', 'CC2246', 'CC1527']"
11494,"['CC2097', 'CC1373', 'CC2579', 'CC3434']"
11495,"['CC3677', 'CC2277', 'CC1247', 'CC2066', 'CC1347']"
11496,"['CC1152', 'CC2361', 'CC1551']"
11497,"['CC2124', 'CC1301', 'CC2204', 'CC1814']"
11498,"['CC4920', 'CC2697', 'CC3597', 'CC3191']"
11499,"['CC1373', 'CC2500', 'CC1490']"
11500,"['CC2410', 'CC1373', 'CC2443', 'CC1490']"
11501,"['CC2277', 'CC1198', 'CC2246', 'CC1527']"
11502,"['CC3840', 'CC2486', 'CC1301', 'CC1975']"
11503,"['CC2538', 'CC1247', 'CC2246', 'CC1490']"
11504,"['CC3778', 'CC2724', 'CC3597']"
11505,"['CC3897', 'CC1918', 'CC1435', 'CC2627']"
11506,"['CC2745', 'CC3741', 'CC2697', 'CC3597', 'CC3191']"
11507,"['CC1940', 'CC1347', 'CC2594']"
11508,"['CC1674', 'CC3778', 'CC2124', 'CC1301', 'CC2146']"
11509,"['CC2410', 'CC1463', 'CC2302', 'CC1031', 'CC2953']"
11510,"['CC2097', 'CC1284', 'CC2443', 'CC1347', 'CC2875']"
11511,"['CC2097', 'CC1373', 'CC2579', 'CC3434', 'CC1874']"
11512,"['CC1210', 'CC2398', 'CC1874']"
11513,"['CC2097', 'CC1198', 'CC2773']"
11514,"['CC2097', 'CC1373', 'CC2246', 'CC1874']"
11515,"['CC2277', 'CC1247', 'CC1975']"
11516,"['CC3621', 'CC1918', 'CC1394', 'CC2204', 'CC1874']"
11517,"['CC1373', 'CC2124', 'CC1301', 'CC2204', 'CC1125']"
11518,"['CC3169', 'CC4769', 'CC1394', 'CC2146', 'CC1527']"
11519,"['CC2410', 'CC1373', 'CC2992']"
11520,"['CC1110', 'CC2032', 'CC1247', 'CC2806', 'CC3718']"
11521,"['CC3677', 'CC2277', 'CC1011', 'CC2066', 'CC1490']"
11522,"['CC3840', 'CC2124', 'CC1601', 'CC2594']"
11523,"['CC3897', 'CC1918', 'CC1463', 'CC2302', 'CC1031']"
11524,"['CC1373', 'CC2146']"
11525,"['CC3621', 'CC1918', 'CC1198', 'CC2204', 'CC1874']"
11526,"['CC3897', 'CC1918', 'CC1463', 'CC2806', 'CC3568']"
11527,"['CC1110', 'CC2654', 'CC3404', 'CC1490']"
11528,"['CC1152', 'CC2277', 'CC1551', 'CC1975']"
11529,"['CC1152', 'CC2486', 'CC1031']"
11530,"['CC2538', 'CC1551', 'CC2875']"
11531,"['CC1674', 'CC3778', 'CC2002', 'CC1301', 'CC1975']"
11532,"['CC3897', 'CC1918', 'CC1247', 'CC3191']"
11533,"['CC3621', 'CC2361', 'CC1247', 'CC2806', 'CC3718']"
11534,"['CC3741', 'CC2724', 'CC3644', 'CC2594']"
11535,"['CC3897', 'CC2398', 'CC1301', 'CC2594']"
11536,"['CC2097', 'CC1284', 'CC2124', 'CC1031', 'CC2953']"
11537,"['CC1210', 'CC2398', 'CC1031', 'CC2146', 'CC1814']"
11538,"['CC3621', 'CC2538', 'CC1011', 'CC2204', 'CC1874']"
11539,"['CC1638', 'CC2724', 'CC3473', 'CC1814']"
11540,"['CC1210', 'CC2538', 'CC1247', 'CC2066', 'CC1125']"
11541,"['CC2097', 'CC1069', 'CC1940', 'CC1031', 'CC3191']"
11542,"['CC1152', 'CC2277', 'CC1198', 'CC2953']"
11543,"['CC1918', 'CC1198', 'CC2443', 'CC1527']"
11544,"['CC1210', 'CC2175', 'CC1373', 'CC2500', 'CC1347']"
11545,"['CC1674', 'CC3741', 'CC2302', 'CC1601', 'CC2875']"
11546,"['CC1210', 'CC2654', 'CC3434', 'CC1347']"
11547,"['CC1110', 'CC2124', 'CC1301', 'CC3056']"
11548,"['CC3621', 'CC1918', 'CC1551', 'CC2773', 'CC3540']"
11549,"['CC3621', 'CC2032', 'CC1247', 'CC2246', 'CC1490']"
11550,"['CC2097', 'CC1435', 'CC2302', 'CC1601', 'CC2146']"
11551,"['CC3778', 'CC3313', 'CC5141', 'CC3191']"
11552,"['CC3621', 'CC1940', 'CC1394', 'CC2146']"
11553,"['CC3621', 'CC2002', 'CC1847']"
11554,"['CC1638', 'CC2002']"
11555,"['CC3621', 'CC2538', 'CC1601']"
11556,"['CC3621', 'CC2538', 'CC1247', 'CC3149', 'CC4679']"
11557,"['CC1674', 'CC3778', 'CC2724', 'CC3404', 'CC1874']"
11558,"['CC1210', 'CC2538', 'CC1011', 'CC2697', 'CC3540']"
11559,"['CC3897', 'CC1918', 'CC1463', 'CC2066', 'CC1701']"
11560,"['CC1210', 'CC1918', 'CC1198', 'CC2204', 'CC1490']"
11561,"['CC2277', 'CC1011', 'CC2066', 'CC1125']"
11562,"['CC2097', 'CC1373', 'CC2124', 'CC1601', 'CC2953']"
11563,"['CC4694', 'CC1551', 'CC2443', 'CC1701']"
11564,"['CC2175', 'CC1435', 'CC2654', 'CC3597', 'CC3056']"
11565,"['CC3621', 'CC2277', 'CC1551', 'CC2066', 'CC1814']"
11566,"['CC2361', 'CC1394', 'CC2204', 'CC1814']"
11567,"['CC1152', 'CC2002', 'CC1301', 'CC2204', 'CC1125']"
11568,"['CC3677', 'CC2002', 'CC1601', 'CC2146', 'CC1125']"
11569,"['CC4829', 'CC3018', 'CC4344', 'CC2627']"
11570,"['CC1069', 'CC1940', 'CC1601', 'CC3056']"
11571,"['CC1110', 'CC2066', 'CC1347', 'CC2875']"
11572,"['CC1210', 'CC2277', 'CC1814']"
11573,"['CC3897', 'CC2654', 'CC3404', 'CC1347', 'CC2594']"
11574,"['CC1110', 'CC2538', 'CC1247', 'CC2204', 'CC1814']"
11575,"['CC2097', 'CC1284', 'CC2486', 'CC1582', 'CC3191']"
11576,"['CC1435', 'CC2500', 'CC1874']"
11577,"['CC2097', 'CC1069', 'CC2332', 'CC1582', 'CC2594']"
11578,"['CC2032', 'CC1198', 'CC2773', 'CC3568']"
11579,"['CC1210', 'CC2032', 'CC1551', 'CC2066', 'CC1701']"
11580,"['CC3621', 'CC2361', 'CC1011', 'CC2204', 'CC1125']"
11581,"['CC1198', 'CC2697', 'CC3644', 'CC2875']"
11582,"['CC3677', 'CC2032', 'CC1198', 'CC2697', 'CC3597']"
11583,"['CC3840', 'CC3149']"
11584,"['CC3897', 'CC2724', 'CC3434', 'CC1347', 'CC2875']"
11585,"['CC3741', 'CC2724', 'CC3434', 'CC1874']"
11586,"['CC3897', 'CC1918', 'CC1463', 'CC3087', 'CC4519']"
11587,"['CC4829', 'CC2124', 'CC1601', 'CC2875']"
11588,"['CC2745', 'CC3741', 'CC2002', 'CC1301', 'CC3056']"
11589,"['CC3621', 'CC2361', 'CC1247', 'CC2246']"
11590,"['CC1152', 'CC2032', 'CC1582', 'CC3191']"
11591,"['CC1152', 'CC2398', 'CC1198', 'CC2773', 'CC3718']"
11592,"['CC2410', 'CC1031', 'CC2594']"
11593,"['CC1152', 'CC1940', 'CC1347', 'CC2875']"
11594,"['CC3621', 'CC2538', 'CC1247', 'CC2443']"
11595,"['CC1435', 'CC3087', 'CC4606']"
11596,"['CC2032', 'CC1198', 'CC2443', 'CC1527']"
11597,"['CC1674', 'CC3778', 'CC2654', 'CC3473', 'CC1701']"
11598,"['CC1210', 'CC3293', 'CC4974', 'CC2627']"
11599,"['CC2410', 'CC1198', 'CC2443']"
11600,"['CC1210', 'CC2175', 'CC1435', 'CC2302', 'CC1527']"
11601,"['CC2410', 'CC1373', 'CC2246', 'CC1814']"
11602,"['CC2175', 'CC1373', 'CC2246', 'CC1347']"
11603,"['CC2032', 'CC1551', 'CC3149']"
11604,"['CC1210', 'CC1918', 'CC1463', 'CC2500', 'CC1347']"
11605,"['CC1210', 'CC2277', 'CC1198', 'CC2773', 'CC3568']"
11606,"['CC1069', 'CC2579', 'CC3597', 'CC3191']"
11607,"['CC1110', 'CC2277', 'CC1601', 'CC3191']"
